date,numkey,value,key,title,exampleURL,leadpp,topicwords
1795,26,0.0,Stocks & Fair Values,"FRIBOURG NAV. CO. v. COMMISSIONER, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/272.html,"Prior to acquiring a used Liberty ship for $469,000 in December 1955, petitioner obtained a letter ruling from the Internal Revenue Service that it would accept straight-line depreciation of the ship over a useful economic life of three years, with a salvage value of $54,000.","value, assess, par, decedent, valuation, cost, exceed, asset, include, actual, shareholder, return, total, owner, 
deliver, loss, determine, stockholder, purpose, recover, ascertain, outstanding, dividend, basis, allege, purchase, gain, 
taxable, gift, destroy, difference, executor, deduction, extent, debt, face, appraiser, deduct, impose, appraise, pay, year, make, payment, return, receive, deliver, money, issue, assess, purchase, profit, period, follow, 
net, account, agree, recover, taxpayer, require, payable, collect, certificate, deduction, premium, month, taxable, duty, 
refund, protest, execute, loss, agreement, additional, expense, prior, deed, dividend, statement"
1795,14,0.0,Bankruptcy,"PHELPS v. UNITED STATES, (1975)",http://caselaw.findlaw.com/us-supreme-court/421/330.html,"After the Internal Revenue Service (IRS) had made federal tax assessments against a company and the company failed to pay the taxes after formal demand, the company transferred its assets to an assignee for the benefit of creditors, who converted the assets into cash...","bankruptcy, bankrupt, creditor, debtor, proceeding, receiver, referee, debt, lien, asset, appoint, adjudge, insolvent, 
adjudicate, discharge, firm, preference, involuntary, adjudication, payment, account, priority, month, filing, possession, 
voluntary, deliver, secure, sub, assignment, duly, foreclosure, proceeds, unsecured, prior, proceed, money, execute, default, 
date"
1795,16,0.0,Civil Rights - discrimination,"LOUISIANA v. UNITED STATES, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/145.html,"Pursuant to 42 U.S.C. 1971 (c) the Attorney General brought this action against appellants, the State of Louisiana, the three members of the State Registration Board, and the Board's Director-Secretary, charging a long-standing plan to deprive Louisiana Negroes of voting rights in violation of 1971 (a) and the Fourteenth and Fifteenth Amendments.","statute, suit, clause, require, violate, regulation, issue, bring, apply, injunction, relief, fourteenth, violation, 
challenge, authorize, enjoin, permit, provide, proceeding, make, complaint, prohibit, operate, pursuant, hearing, 
unconstitutional, purpose, amend, requirement, validity, declaratory, allege, impose, restrain, refuse, establish, include, 
statutory, effect, charge, constitutionality"
1795,1,0.0,Right to Defense Regardless of Income,"GIDEON v. WAINWRIGHT, (1963)",http://caselaw.findlaw.com/us-supreme-court/372/335.html,"Charged in a Florida State Court with a noncapital felony, petitioner appeared without funds and without counsel and asked the Court to appoint counsel for him; but this was denied on the ground that the state law permitted appointment of counsel for indigent defendants in capital cases only...","vacate, remand, consideration, judgment, solicitor, moot, reconsideration, proceeding, suggestion, respondent, 
reason, app, ninth, seventh, pauperis forma, disposition, hearing, inconsistent, result, appellate, record, basis, 
appropriate, merit, eighth, habeas corpus, consistent, outright, complaint, supra, relation, manoli, dismissal, consider, timely"
1795,23,0.0,Free Speech,"MEMOIRS v. MASSACHUSETTS, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/413.html,"Appellee, the Attorney General of Massachusetts, brought this civil equity action for an adjudication of obscenity of Cleland's Memoirs of a Woman of Pleasure (Fanny Hill), and appellant publisher intervenedÉ","judgment, reverse, enter, verdict, favor, render, reason, recover, set, remand, final, result, proceeding, 
bring, appellate, record, summary, finding, cost, memoir, forth, obtain, solicitor, argument, try, evidence, separate, 
execution, conclusion, sustain, recovery, rest, issue, employer, award, respect"
1795,7,1.0,Violent Crimes & Death Penalty,"BUMPER v. NORTH CAROLINA, (1968)",http://caselaw.findlaw.com/us-supreme-court/391/543.html,"Petitioner was tried for rape in North Carolina, an offense punishable by death unless the jury recommends life imprisonmentÉ","death, penalty, sentence, circumstance, punishment, eighth, cruel, unusual, adhere, fourteenth, impose, prohibit, edd, 
vacate, sentencing, murder, execution, aggravating, decedent, phase, believe, undisturbed, insofar, constitutionally, denial, 
consider, mitigate, mitigating, firstdegree, continue, forbid, negligence, kill, wrongful, instruct, eleventh, widow, determine, 
aggravate, verdict"
1795,11,0.0,Conspiracies & Organized Crime,"FORMAN v. UNITED STATES, (1960)",http://caselaw.findlaw.com/us-supreme-court/361/416.html,"In 1953, petitioner and one Seijas were indicted for conspiring from 1942 to 1953 to attempt to evade income taxes of Seijas and his wife for the years 1942 through 1945É","indictment, count, charge, conspiracy, violation, offense, indict, guilty, return, demurrer, defraud, conspire, commit, 
section, quash, contain, deliver, information, plead, unlawfully, plea, false, revise, intent, allege, prosecution, sustain, 
violate, defendant, asst, arrest, make, alleged, convict, knowingly, base, willfully, substantive, feloniously, statute"
1795,21,0.0,Civil Rights - search and seizure,"MAPP v. OHIO, (1961)",http://caselaw.findlaw.com/us-supreme-court/367/643.html,"On May 23, 1957, three Cleveland police officers arrived at appellant's residence in that city pursuant to information that ""a person [was] hiding out in the home, who was wanted for questioning in connection with a recent bombing, and that there was a large amount of policy paraphernalia being hidden in the home.""","person, obscene, engage, make, convict, unlawful, agent, firm, arrest, provide, knowingly, misdemeanor, follow, 
distribute, violation, intent, offense, define, know, individual, liable, violate, furnish, injure, mean, possess, damage, 
pertinent, employ, resident, information, activity, obscenity, oath, obtain, purpose, commit, conspire, possession, reside"
1795,0,0.0,Criminal Activity - nonviolent,"ORNELAS et al. v. UNITED STATES, (1996)",http://caselaw.findlaw.com/us-supreme-court/517/690.html,"In denying petitioners' motion to suppress cocaine found in their car, the District Court ruled that the police had reasonable suspicion to stop and question petitioners, and probable cause to remove one of the interior panels where a package containing the cocaine was found... ","""error, defendant, sup, deliver, judgment, statute, mckenna, bring, record, messrs, prosecute, assignment, recover, 
favor, render, pass, verdict, proceeding, demurrer, cost, exception, try, sustain, assign, appearance, overrule, allow, 
purpose, assess, make, come, involve, result, raise, memorandum, contrary, validity, contention, mandamus, approve"", "
1795,10,1.0,Workers Unions,"LABOR BOARD v. BROWN, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/278.html,Respondents were members of a multiemployer bargaining group with a history of successful bargainingÉ,"employee, employer, relation, agreement, bargaining, worker, practice, unfair, discharge, collective, wage, injury, 
strike, collectivebargaining, engage, employ, arbitration, bargain, negligence, represent, require, seq, activity, hour, 
provide, pay, refuse, dispute, injure, charge, operate, contractor, discrimination, meaning, amend, award, result, damage, 
cover, violation"
1796,12,0.0,Monopolies,"UNITED STATES v. UNITED SHOE CORP., (1968)",http://caselaw.findlaw.com/us-supreme-court/391/244.html,In 1953 the District Court for the District of Massachusetts held that appellee had monopolized the manufacture of shoe machinery in violation of 2 of the Sherman ActÉ,"report, app, consideration, exception, improvidently, appellant, supplemental, appoint, confirm, refer, recommendation, 
adjudge, map, locate, hear, recommend, hearing, witness, follow, div, induction, overrule, approve, adopt, heretofore, monopoly, 
come, referee, return, brind, receive, copy, appropriate, deem, portion, honorable, objection, ascertain, evidence, information"
1796,6,0.0,"Jurisdiction - states, immigration, reservations","DURFEE v. DUKE, (1963)",http://caselaw.findlaw.com/us-supreme-court/375/106.html,"Petitioners sued respondent in a Nebraska State Court to quiet title to certain land on the Missouri River, which is the boundary between Nebraska and MissouriÉ","jurisdiction, want, probable, argument, sup, diversity, citizenship, exclusive, original, appellate, suit, invoke, 
admiralty, jurisdictional, set, controversy, exercise, reservation, confer, arise, app, certify, merit, entertain, complaint, 
libel, dispense, hear, certificate, final, resident, subjectmatter, commit, properly, dispute, base, remove, fortas, determine, 
solicitor"
1796,26,0.0,Stocks & Fair Values,"FRIBOURG NAV. CO. v. COMMISSIONER, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/272.html,"Prior to acquiring a used Liberty ship for $469,000 in December 1955, petitioner obtained a letter ruling from the Internal Revenue Service that it would accept straight-line depreciation of the ship over a useful economic life of three years, with a salvage value of $54,000.","value, assess, par, decedent, valuation, cost, exceed, asset, include, actual, shareholder, return, total, owner, 
deliver, loss, determine, stockholder, purpose, recover, ascertain, outstanding, dividend, basis, allege, purchase, gain, 
taxable, gift, destroy, difference, executor, deduction, extent, debt, face, appraiser, deduct, impose, appraise, pay, year, make, payment, return, receive, deliver, money, issue, assess, purchase, profit, period, follow, 
net, account, agree, recover, taxpayer, require, payable, collect, certificate, deduction, premium, month, taxable, duty, 
refund, protest, execute, loss, agreement, additional, expense, prior, deed, dividend, statement"
